agno,mes,pmen,tmax,tmin,estacion,fecha,etp,bal
1965,2,0,28.9,16.3,Cogotí,1965-02-01,169.6888094713881,-169.6888094713881
1965,3,0,25.9,13.7,Cogotí,1965-03-01,168.07155718638094,-168.07155718638094
1965,4,2,23.3,11.3,Cogotí,1965-04-01,152.8450694366049,-150.8450694366049
1965,5,38,21.4,8.4,Cogotí,1965-05-01,122.46746275071985,-84.46746275071985
1965,6,2.4,21.9,8.4,Cogotí,1965-06-01,119.6575654294213,-117.25756542942129
1965,7,153.5,17,5.8,Cogotí,1965-07-01,73.51250559493123,79.98749440506877
1965,8,161.5,16,6,Cogotí,1965-08-01,55.210678746583014,106.28932125341699
1965,9,0,19.4,6.9,Cogotí,1965-09-01,55.31193293891482,-55.31193293891482
1965,10,0,22.8,9.4,Cogotí,1965-10-01,68.72187268192779,-68.72187268192779
1965,11,1.2,24.6,11.3,Cogotí,1965-11-01,90.31463972501984,-89.11463972501984
1965,12,0,27.8,14,Cogotí,1965-12-01,124.47614012015732,-124.47614012015732
1966,1,0,27.2,13.6,Cogotí,1966-01-01,152.85947052421864,-152.85947052421864
1966,2,0,26.8,12.7,Cogotí,1966-02-01,166.84225947679425,-166.84225947679425
1966,3,0,25.9,12,Cogotí,1966-03-01,175.34412012686977,-175.34412012686977
1966,4,8,23.5,10.6,Cogotí,1966-04-01,157.34441485090244,-149.34441485090244
1966,5,0,23.7,9.1,Cogotí,1966-05-01,135.73874373510736,-135.73874373510736
1966,6,126.6,15.2,5.6,Cogotí,1966-06-01,86.35800164271672,40.24199835728328
1966,7,88.5,17.6,6.9,Cogotí,1966-07-01,73.9444746645158,14.555525335484205
1966,8,15.2,17.7,5.3,Cogotí,1966-08-01,62.54737119781552,-47.34737119781552
1966,9,0,20.1,6.5,Cogotí,1966-09-01,57.973967004486695,-57.973967004486695
1966,10,0,23.5,9.4,Cogotí,1966-10-01,71.22181227946346,-71.22181227946346
1966,11,0,23.8,10.7,Cogotí,1966-11-01,87.87795811407597,-87.87795811407597
1966,12,0,25.7,12.2,Cogotí,1966-12-01,116.91219981821435,-116.91219981821435
1967,1,0,27.6,13.8,Cogotí,1967-01-01,155.1885968903299,-155.1885968903299
1967,2,0,27.3,14,Cogotí,1967-02-01,165.9238169000038,-165.9238169000038
1967,3,0,25.6,12.2,Cogotí,1967-03-01,171.92733328208757,-171.92733328208757
1967,4,0,26.2,10.6,Cogotí,1967-04-01,179.73165102833661,-179.73165102833661
1967,5,0,20.1,7.7,Cogotí,1967-05-01,115.95017176372116,-115.95017176372116
1967,6,18,19,4.7,Cogotí,1967-06-01,110.8180683120037,-92.8180683120037
1967,7,74,16.5,4.3,Cogotí,1967-07-01,74.09661807770787,-0.09661807770787334
1967,8,4,20.9,6.8,Cogotí,1967-08-01,72.04666281673717,-68.04666281673717
1967,9,40,17.8,5.2,Cogotí,1967-09-01,52.572189988244716,-12.572189988244716
1967,10,8,23.6,9.5,Cogotí,1967-10-01,71.42975917662979,-63.42975917662979
1967,11,0,24.8,10.7,Cogotí,1967-11-01,92.47097751302208,-92.47097751302208
1967,12,0,25.8,12.4,Cogotí,1967-12-01,116.95380880712187,-116.95380880712187
1968,1,0,27,13.8,Cogotí,1968-01-01,150.59476057747585,-150.59476057747585
1968,2,0,28.1,13.7,Cogotí,1968-02-01,173.77159047259457,-173.77159047259457
1968,3,0,25.6,11.9,Cogotí,1968-03-01,173.13071733240614,-173.13071733240614
1968,4,0,23.5,8.6,Cogotí,1968-04-01,164.25004654688584,-164.25004654688584
1968,5,0,21.2,6.8,Cogotí,1968-05-01,125.34576278343408,-125.34576278343408
1968,6,37,16.6,4.4,Cogotí,1968-06-01,97.69767084216396,-60.69767084216396
1968,7,0,19.5,4.9,Cogotí,1968-07-01,86.23171931614655,-86.23171931614655
1968,8,7.5,20.3,5.9,Cogotí,1968-08-01,71.08374888622562,-63.58374888622562
1968,9,8.5,21.3,6.7,Cogotí,1968-09-01,61.419563219957254,-52.919563219957254
1968,10,0,21.4,7.7,Cogotí,1968-10-01,66.30976011235143,-66.30976011235143
1968,11,0,24.5,10.9,Cogotí,1968-11-01,90.68889169535393,-90.68889169535393
1968,12,0,27,13.2,Cogotí,1968-12-01,121.90298993679492,-121.90298993679492
1969,1,0,27.1,14.2,Cogotí,1969-01-01,149.84792487695677,-149.84792487695677
1969,2,0,27.2,13.4,Cogotí,1969-02-01,167.47542319830706,-167.47542319830706
1969,3,0,24.7,11.4,Cogotí,1969-03-01,167.31752973448056,-167.31752973448056
1969,4,9,23.1,9.2,Cogotí,1969-04-01,159.11124457512997,-150.11124457512997
1969,5,0,21.4,7.4,Cogotí,1969-05-01,125.14721260916583,-125.14721260916583
1969,6,13,17.2,6,Cogotí,1969-06-01,97.24654956764974,-84.24654956764974
1969,7,0,20.6,6,Cogotí,1969-07-01,89.39354902440526,-89.39354902440526
1969,8,13,20.3,6.3,Cogotí,1969-08-01,70.54317547704358,-57.543175477043576
1969,9,0,23.6,8.5,Cogotí,1969-09-01,66.48907980693546,-66.48907980693546
1969,10,0,24.2,9.1,Cogotí,1969-10-01,74.13453845480379,-74.13453845480379
1969,11,0,24.2,10.1,Cogotí,1969-11-01,90.91028590942678,-90.91028590942678
1969,12,0,25.7,12,Cogotí,1969-12-01,117.45455590863183,-117.45455590863183
1970,1,0,26.4,13.3,Cogotí,1970-01-01,147.86322090645533,-147.86322090645533
1970,2,0,27,13.7,Cogotí,1970-02-01,164.62922274993875,-164.62922274993875
1970,3,0,26.1,12.5,Cogotí,1970-03-01,175.0934207023743,-175.0934207023743
1970,4,0,25,9.8,Cogotí,1970-04-01,172.5115397700079,-172.5115397700079
1970,5,22,19.4,7.3,Cogotí,1970-05-01,112.55169187039749,-90.55169187039749
1970,6,0,17.9,3.5,Cogotí,1970-06-01,106.89169535613459,-106.89169535613459
1970,7,36.5,17.3,4.5,Cogotí,1970-07-01,77.24248625178726,-40.742486251787255
1970,8,10.5,20,6.1,Cogotí,1970-08-01,69.72574560089856,-59.22574560089856
1970,9,0,22.1,7.6,Cogotí,1970-09-01,62.844946741269744,-62.844946741269744
1970,10,13,22.1,8.6,Cogotí,1970-10-01,67.45176296647651,-54.45176296647651
1970,11,0,24,10.2,Cogotí,1970-11-01,89.80928882762785,-89.80928882762785
1970,12,0,25.8,12.2,Cogotí,1970-12-01,117.50406131216607,-117.50406131216607
1971,1,3,26.5,13.3,Cogotí,1971-01-01,148.62362496782302,-145.62362496782302
1971,2,0,25.6,12.4,Cogotí,1971-02-01,158.20541682096479,-158.20541682096479
1971,3,0,24.1,10.6,Cogotí,1971-03-01,165.27938081165956,-165.27938081165956
1971,4,0,22.7,8.3,Cogotí,1971-04-01,158.8470572488852,-158.8470572488852
1971,5,0,23,8.2,Cogotí,1971-05-01,133.46844972206554,-133.46844972206554
1971,6,33,16.1,5,Cogotí,1971-06-01,93.35388836005531,-60.35388836005531
1971,7,22,19.1,6.5,Cogotí,1971-07-01,81.71016015259985,-59.710160152599855
1971,8,16,17.8,5.4,Cogotí,1971-08-01,62.76084345446336,-46.76084345446336
1971,9,31,19.3,6.3,Cogotí,1971-09-01,55.76943933399615,-24.769439333996147
1971,10,0,22.5,7.4,Cogotí,1971-10-01,70.47623031625032,-70.47623031625032
1971,11,0,25,10.4,Cogotí,1971-11-01,93.96390738688925,-93.96390738688925
1971,12,0,25.2,11.5,Cogotí,1971-12-01,115.85217451833672,-115.85217451833672
1972,1,0,26.7,14,Cogotí,1972-01-01,147.52170957259216,-147.52170957259216
1972,2,0,28,14.3,Cogotí,1972-02-01,170.59029122339084,-170.59029122339084
1972,3,0,25.9,11.2,Cogotí,1972-03-01,178.3567483839361,-178.3567483839361
1972,4,0,22.1,7.5,Cogotí,1972-04-01,156.58412220614798,-156.58412220614798
1972,5,3,21.4,6.9,Cogotí,1972-05-01,126.37354114403126,-123.37354114403126
1972,6,175.5,15.3,6.8,Cogotí,1972-06-01,83.13293998675363,92.36706001324637
1972,7,44,14.1,2.2,Cogotí,1972-07-01,67.34109990064977,-23.341099900649766
1972,8,128,14.8,5.7,Cogotí,1972-08-01,51.29607790796327,76.70392209203672
1972,9,19.6,16.1,6.3,Cogotí,1972-09-01,45.88959359523459,-26.289593595234585
1972,10,0,20.7,7.7,Cogotí,1972-10-01,63.894656936580404,-63.894656936580404
1972,11,0,21.9,8.5,Cogotí,1972-11-01,83.68018395875663,-83.68018395875663
1972,12,0,26.5,12.9,Cogotí,1972-12-01,119.73919291321273,-119.73919291321273
1973,1,0,26.8,13.4,Cogotí,1973-01-01,150.5397335429494,-150.5397335429494
1973,2,0,25.2,11.9,Cogotí,1973-02-01,156.86165784954844,-156.86165784954844
1973,3,0,24.4,10.8,Cogotí,1973-03-01,167.0702720448531,-167.0702720448531
1973,4,1.2,22.3,8.7,Cogotí,1973-04-01,154.37159157599785,-153.17159157599787
1973,5,6,19.9,6.6,Cogotí,1973-05-01,117.6220424694493,-111.6220424694493
1973,6,39.5,16.9,4.7,Cogotí,1973-06-01,98.73333519738125,-59.23333519738125
1973,7,28.5,15.1,4.1,Cogotí,1973-07-01,68.36223739212689,-39.862237392126886
1973,8,0,17.7,2.8,Cogotí,1973-08-01,65.63819024551094,-65.63819024551094
1973,9,0,18.1,3.8,Cogotí,1973-09-01,54.95523173662679,-54.95523173662679
1973,10,24.5,18.8,6,Cogotí,1973-10-01,59.83493395171945,-35.33493395171945
1973,11,0,22.4,9.2,Cogotí,1973-11-01,84.56341831682472,-84.56341831682472
1973,12,0,24.4,10.8,Cogotí,1973-12-01,113.03379811007284,-113.03379811007284
1974,1,0,25.6,12,Cogotí,1974-01-01,146.45697961220947,-146.45697961220947
1974,2,0,24.9,11.1,Cogotí,1974-02-01,157.36535828082393,-157.36535828082393
1974,3,0,22.8,8.6,Cogotí,1974-03-01,161.55315460962302,-161.55315460962302
1974,4,0,21.6,6.5,Cogotí,1974-04-01,155.57922522459864,-155.57922522459864
1974,5,8.6,17.1,4.6,Cogotí,1974-05-01,105.21579095634134,-96.61579095634134
1974,6,77.5,13.3,2.4,Cogotí,1974-06-01,83.69865470813518,-6.19865470813518
1974,7,0,13.8,1.4,Cogotí,1974-07-01,67.28432840528082,-67.28432840528082
1974,8,8,17.7,3,Cogotí,1974-08-01,65.42860564165322,-57.42860564165322
1974,9,13.2,19.3,5,Cogotí,1974-09-01,57.249015322155564,-44.04901532215557
1974,10,0,20.5,5.9,Cogotí,1974-10-01,65.5965517107362,-65.5965517107362
1974,11,0,23.8,9.2,Cogotí,1974-11-01,90.78766263014933,-90.78766263014933
1974,12,0.5,22.7,8.9,Cogotí,1974-12-01,108.07230770122189,-107.57230770122189
1975,1,0,23,9.6,Cogotí,1975-01-01,135.44603994233705,-135.44603994233705
1975,2,0,24,9.7,Cogotí,1975-02-01,155.04502046834642,-155.04502046834642
1975,3,0,21.1,7.4,Cogotí,1975-03-01,151.81503393990744,-151.81503393990744
1975,4,0,20,5.7,Cogotí,1975-04-01,145.69753080443562,-145.69753080443562
1975,5,55.5,18.5,4.7,Cogotí,1975-05-01,113.44573289360537,-57.94573289360537
1975,6,4.3,14.8,2.2,Cogotí,1975-06-01,92.26965148964968,-87.96965148964968
1975,7,49.5,13,1.4,Cogotí,1975-07-01,64.05283639225,-14.55283639225
1975,8,9.8,14.3,2,Cogotí,1975-08-01,55.17222725812162,-45.372227258121626
1975,9,1.2,16.2,3,Cogotí,1975-09-01,50.320008316741514,-49.12000831674151
1975,10,0,21.2,6.1,Cogotí,1975-10-01,67.67870056323885,-67.67870056323885
1975,11,0,22.1,8.3,Cogotí,1975-11-01,84.9199579172412,-84.9199579172412
1975,12,0,23.7,10.2,Cogotí,1975-12-01,110.54963112062444,-110.54963112062444
1976,1,1.5,24.5,11.6,Cogotí,1976-01-01,139.71516532740964,-138.21516532740964
1976,2,0,25.1,11,Cogotí,1976-02-01,159.28881497318443,-159.28881497318443
1976,3,0,22.6,8.3,Cogotí,1976-03-01,160.91114750960853,-160.91114750960853
1976,4,0,22.1,6.8,Cogotí,1976-04-01,158.57295833499234,-158.57295833499234
1976,5,50,18.7,4.8,Cogotí,1976-05-01,114.43692430731582,-64.43692430731582
1976,6,0,17.1,2.9,Cogotí,1976-06-01,103.53968211987393,-103.53968211987393
1976,7,1.8,16.8,2.7,Cogotí,1976-07-01,77.82166569301727,-76.02166569301727
1976,8,30,14.9,2.4,Cogotí,1976-08-01,56.69062975061447,-26.69062975061447
1976,9,0,17.5,3.8,Cogotí,1976-09-01,53.228684132538945,-53.228684132538945
1976,10,45,21.8,9.8,Cogotí,1976-10-01,64.45740075556337,-19.45740075556337
1976,11,6.5,24.7,11.9,Cogotí,1976-11-01,89.46815344515801,-82.96815344515801
1976,12,0,28.1,13.8,Cogotí,1976-12-01,126.87478817425536,-126.87478817425536
1977,1,0,28.8,15,Cogotí,1977-01-01,160.02564406613237,-160.02564406613237
1977,2,0,28.3,14.2,Cogotí,1977-02-01,173.5070634505677,-173.5070634505677
1977,3,0,26.3,12.7,Cogotí,1977-03-01,176.0373205444356,-176.0373205444356
1977,4,0,24.9,10.8,Cogotí,1977-04-01,168.27623423042976,-168.27623423042976
1977,5,1,24.2,9,Cogotí,1977-05-01,139.30975487860056,-138.30975487860056
1977,6,40,20.7,6.7,Cogotí,1977-06-01,116.49101539851836,-76.49101539851836
1977,7,175.5,14.9,4.8,Cogotí,1977-07-01,66.10361117496626,109.39638882503374
1977,8,40.5,17.6,6.6,Cogotí,1977-08-01,60.11711481418717,-19.61711481418717
1977,9,0,21.8,8.8,Cogotí,1977-09-01,60.325766076969686,-60.325766076969686
1977,10,19,22.5,10,Cogotí,1977-10-01,66.66762915433088,-47.66762915433088
1977,11,0,27.9,13.3,Cogotí,1977-11-01,101.63983221567739,-101.63983221567739
1977,12,0,26.8,13.3,Cogotí,1977-12-01,120.41161260188879,-120.41161260188879
1978,1,0,27.7,14,Cogotí,1978-01-01,155.22773326144338,-155.22773326144338
1978,2,0,26.9,13.5,Cogotí,1978-02-01,164.59724463107233,-164.59724463107233
1978,3,0,25.4,11.9,Cogotí,1978-03-01,171.39213173783756,-171.39213173783756
1978,4,0,23.1,9.5,Cogotí,1978-04-01,158.08021840064646,-158.08021840064646
1978,5,0,23.4,9.5,Cogotí,1978-05-01,132.63839788580597,-132.63839788580597
1978,6,0.5,18.9,6.8,Cogotí,1978-06-01,105.3758335945052,-104.8758335945052
1978,7,134,18.5,8.7,Cogotí,1978-07-01,73.94555086299145,60.05444913700855
1978,8,0,19.5,6.3,Cogotí,1978-08-01,67.61700643403677,-67.61700643403677
1978,9,47,21.4,8.8,Cogotí,1978-09-01,59.031571693285,-12.031571693285002
1978,10,0,26.1,11.8,Cogotí,1978-10-01,76.96056552534873,-76.96056552534873
1978,11,32,25.6,12.9,Cogotí,1978-11-01,91.46319328777446,-59.46319328777446
1978,12,0,27.2,14,Cogotí,1978-12-01,120.79634521371756,-120.79634521371756
1979,1,0,28.3,14.4,Cogotí,1979-01-01,158.37940255257845,-158.37940255257845
1979,2,0,27.2,13.9,Cogotí,1979-02-01,165.49228551664876,-165.49228551664876
1979,3,0,26.6,13.1,Cogotí,1979-03-01,177.03467105430963,-177.03467105430963
1979,4,2,23.9,11.2,Cogotí,1979-04-01,158.3598102465249,-156.3598102465249
1979,5,0.8,24.8,10.8,Cogotí,1979-05-01,138.36151456168645,-137.56151456168644
1979,6,0,19.1,5.2,Cogotí,1979-06-01,110.36264134706964,-110.36264134706964
1979,7,13,21.2,7.3,Cogotí,1979-07-01,89.88863730665558,-76.88863730665558
1979,8,1,23.5,9.1,Cogotí,1979-08-01,78.44517271910335,-77.44517271910335
1979,9,10.5,23.1,9,Cogotí,1979-09-01,64.24974452670612,-53.749744526706124
1979,10,4,25.6,11,Cogotí,1979-10-01,76.38824247605085,-72.38824247605085
1979,11,0,25.6,12.2,Cogotí,1979-11-01,93.06250761473845,-93.06250761473845
1979,12,0,27.8,14.5,Cogotí,1979-12-01,122.98974104189358,-122.98974104189358
1980,1,0,28.5,15.1,Cogotí,1980-01-01,157.2921754169075,-157.2921754169075
1980,2,3,28.6,15.6,Cogotí,1980-02-01,170.22805494801958,-167.22805494801958
1980,3,0,28.6,15.4,Cogotí,1980-03-01,185.05315815327373,-185.05315815327373
1980,4,111.2,22.8,12.6,Cogotí,1980-04-01,142.52207379653078,-31.322073796530773
1980,5,0,21.3,10.2,Cogotí,1980-05-01,116.10617166212037,-116.10617166212037
1980,6,20.2,19.4,7.4,Cogotí,1980-06-01,106.8225832750634,-86.62258327506339
1980,7,99.5,18.4,7,Cogotí,1980-07-01,77.46787224901985,22.032127750980152
1980,8,15,19.8,7.7,Cogotí,1980-08-01,66.530784927089,-51.530784927089
1980,9,36.9,20.9,7.6,Cogotí,1980-09-01,59.08225056527593,-22.18225056527593
1980,10,0,24,10.6,Cogotí,1980-10-01,71.15450534323496,-71.15450534323496
1980,11,0,25.9,12.1,Cogotí,1980-11-01,94.69861973801443,-94.69861973801443
1980,12,0,27.4,14.5,Cogotí,1980-12-01,120.50419520247972,-120.50419520247972
1981,1,0,28.5,15.2,Cogotí,1981-01-01,156.9020240207677,-156.9020240207677
1981,2,0,29,16,Cogotí,1981-02-01,171.93460186479166,-171.93460186479166
1981,3,0,27.1,14,Cogotí,1981-03-01,177.63456617838216,-177.63456617838216
1981,4,0,26.3,12.2,Cogotí,1981-04-01,174.8845575943176,-174.8845575943176
1981,5,56.2,21.9,11.3,Cogotí,1981-05-01,116.33560875136186,-60.13560875136186
1981,6,20,20.3,7.2,Cogotí,1981-06-01,112.8633327936747,-92.8633327936747
1981,7,14.2,17.8,6,Cogotí,1981-07-01,76.74795560271403,-62.547955602714026
1981,8,12.1,20,7.3,Cogotí,1981-08-01,67.94431253558166,-55.84431253558166
1981,9,12.1,23.3,8.9,Cogotí,1981-09-01,65.02556284724253,-52.925562847242524
1981,10,0,21.6,7.3,Cogotí,1981-10-01,67.53682280795908,-67.53682280795908
1981,11,0,22.9,10.2,Cogotí,1981-11-01,84.79785936396902,-84.79785936396902
1981,12,0,26.2,11.5,Cogotí,1981-12-01,121.66572571374653,-121.66572571374653
1982,1,0,25.6,12.6,Cogotí,1982-01-01,144.3635576563489,-144.3635576563489
1982,2,0,26.4,13.3,Cogotí,1982-02-01,161.2453478086421,-161.2453478086421
1982,3,4.7,25.6,12.4,Cogotí,1982-03-01,171.10442763920787,-166.40442763920788
1982,4,0,21.7,7.6,Cogotí,1982-04-01,153.17149511297185,-153.17149511297185
1982,5,30.3,18.2,6,Cogotí,1982-05-01,108.48067908108112,-78.18067908108112
1982,6,39.5,14.1,6,Cogotí,1982-06-01,78.34036093864077,-38.84036093864077
1982,7,68,15.5,5.3,Cogotí,1982-07-01,67.75144416079092,0.2485558392090752
1982,8,44,20.9,8.6,Cogotí,1982-08-01,69.20447002897335,-25.204470028973347
1982,9,3.5,19.5,8.9,Cogotí,1982-09-01,52.663059570085714,-49.163059570085714
1982,10,0.8,23.3,9.4,Cogotí,1982-10-01,70.50842219389195,-69.70842219389195
1982,11,0,25.3,11.8,Cogotí,1982-11-01,92.51828775446486,-92.51828775446486
1982,12,0,26.8,14.3,Cogotí,1982-12-01,117.39672439471697,-117.39672439471697
1983,1,0,27.2,15.1,Cogotí,1983-01-01,147.01433406156906,-147.01433406156906
1983,2,0,28.9,16.3,Cogotí,1983-02-01,169.6888094713881,-169.6888094713881
1983,3,0,27.4,14.5,Cogotí,1983-03-01,178.11193653263854,-178.11193653263854
1983,4,0,25.6,12.4,Cogotí,1983-04-01,168.06933370524104,-168.06933370524104
1983,5,21.2,20.3,9.5,Cogotí,1983-05-01,111.62485864305589,-90.42485864305588
1983,6,29.9,16.5,6.3,Cogotí,1983-06-01,92.17237891660803,-62.27237891660803
1983,7,158,16.4,5.9,Cogotí,1983-07-01,70.56877527236249,87.43122472763751
1983,8,47.5,17.4,6.9,Cogotí,1983-08-01,58.83314635694399,-11.333146356943992
1983,9,0.9,21.5,9.4,Cogotí,1983-09-01,58.463863351472355,-57.56386335147236
1983,10,0,25,9.8,Cogotí,1983-10-01,75.99890686831085,-75.99890686831085
1983,11,0,25.4,10.4,Cogotí,1983-11-01,95.77896348895159,-95.77896348895159
1983,12,0,26,12.3,Cogotí,1983-12-01,118.41598474280889,-118.41598474280889
1984,1,0,28.6,13.8,Cogotí,1984-01-01,162.8002241718373,-162.8002241718373
1984,2,0,27.6,12.8,Cogotí,1984-02-01,172.9820419275063,-172.9820419275063
1984,3,0,26.2,12.7,Cogotí,1984-03-01,175.15382461548558,-175.15382461548558
1984,4,0,24.7,11.1,Cogotí,1984-04-01,165.49747204994364,-165.49747204994364
1984,5,7.5,20,8.1,Cogotí,1984-05-01,114.12589828526146,-106.62589828526146
1984,6,3,16.8,6.3,Cogotí,1984-06-01,93.99843312100917,-90.99843312100917
1984,7,346.5,17.1,7.7,Cogotí,1984-07-01,69.65306510365022,276.8469348963498
1984,8,3,19.4,7.8,Cogotí,1984-08-01,64.83197340800682,-61.83197340800682
1984,9,1.5,20.9,9.6,Cogotí,1984-09-01,56.15828820854209,-54.65828820854209
1984,10,0,24.9,12,Cogotí,1984-10-01,72.10174145482658,-72.10174145482658
1984,11,0.9,25,12,Cogotí,1984-11-01,90.66394000766118,-89.76394000766118
1984,12,0,27.1,14.4,Cogotí,1984-12-01,118.9492881806473,-118.9492881806473
1985,1,0,27.2,15.8,Cogotí,1985-01-01,143.9807759915132,-143.9807759915132
